Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-23 00:00:00-05:00,0.10044277459383012,0.1008719938553582,0.10044277459383012,0.10044277459383011,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10044279059873036,0.10044279059873036,0.09958436340093613,0.09958436340093613,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09915514920846052,0.09915514920846052,0.09872592985630035,0.09872592985630035,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09743828959767906,0.09743828959767906,0.0970090702176094,0.0970090702176094,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09615062976569187,0.09615062976569187,0.09572141617536545,0.09572141617536545,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09743831306695938,0.09829675203386481,0.09743831306695938,0.09743831306695938,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09743831306695938,0.09829675203386481,0.09743831306695938,0.09743831306695938,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09743828959767906,0.09743828959767906,0.0970090702176094,0.0970090702176094,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09700910996795706,0.09700910996795706,0.0965799018740654,0.0965799018740654,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09443381506283373,0.09443381506283373,0.09400460124015808,0.09400460124015808,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09529220312833786,0.0957214224779495,0.09529220312833786,0.09529220312833786,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09615060687065125,0.09657982608979765,0.09615060687065125,0.09615060687065125,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09443381506283373,0.09443381506283373,0.09400460124015808,0.09400460124015808,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09400460124015808,0.09529224843921226,0.09400460124015808,0.09400460124015808,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.0940045329291232,0.09486296568169744,0.09357531368732452,0.09357531368732452,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09314613744460007,0.09314613744460007,0.09228770434856415,0.09228770434856415,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09443376213312149,0.09572141434147945,0.09443376213312149,0.09443376213312149,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09615060687065125,0.09700903384689852,0.09615060687065125,0.09615060687065125,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09486298144624881,0.09486298144624881,0.09443376213312149,0.09443376213312149,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09743831306695938,0.09829675203386481,0.09743831306695938,0.09743831306695938,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.1030188649892807,0.10344808432718416,0.1030188649892807,0.1030188649892807,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10774027556180953,0.10859871449450799,0.10774027556180953,0.10774027556180954,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11332006752490997,0.11374928689007802,0.11332006752490997,0.11332006752490997,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11332006752490997,0.11374928689007802,0.11332006752490997,0.11332006752490997,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11374925822019577,0.11417924543429998,0.11374925822019577,0.11374925822019577,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10859867812913551,0.10859867812913551,0.10816945880651474,0.10816945880651474,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10816945880651474,0.10902788598970799,0.10816945880651474,0.10816945880651474,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11031550914049149,0.11074471686560015,0.11031550914049149,0.11031550914049149,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10902790212939335,0.10902790212939335,0.10859869420528412,0.10859869420528412,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.1051649289780304,0.1051649289780304,0.10473570972681046,0.10473570972681046,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10688181966543198,0.10731103901762827,0.10688181966543198,0.10688181966543198,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10816945880651474,0.10945710531232876,0.10816945880651474,0.10816945880651474,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11289077997207642,0.1133199990779899,0.11289077997207642,0.11289077997207642,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11203238987967153,0.11203238987967153,0.11160317063331604,0.11160317063331604,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11160307214573814,0.11160307214573814,0.1111738532781601,0.1111738532781601,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10945711169881492,0.10945711169881492,0.10902789235115051,0.10902789235115051,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10774021813624701,0.10774021813624701,0.10731101036071777,0.10731101036071777,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10731103901762827,0.10774024690777546,0.10688181966543198,0.10688181966543198,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10430649142583899,0.10430649142583899,0.10387728363275528,0.10387728363275528,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10044276932376411,0.10044276932376411,0.10001356154680252,0.10001356154680252,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10173042118549347,0.10258961610909645,0.10173042118549347,0.10173042118549347,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10001359658322984,0.10001359658322984,0.09915515780448914,0.09915515780448914,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10130120813846588,0.10173042737890009,0.10130120813846588,0.10130120813846588,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10087198856277177,0.10087198856277177,0.10001356154680252,0.10001356154680252,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09743832952390323,0.09743832952390323,0.0965799018740654,0.0965799018740654,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08971162948070362,0.08971162948070362,0.08928241580724716,0.08928241580724716,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08885320342054852,0.08885320342054852,0.08842398971319199,0.08842398971319199,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08842398971319199,0.08885320342054852,0.08842398971319199,0.08842398971319199,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08627787160291973,0.08627787160291973,0.0854194387793541,0.0854194387793541,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08627786487340927,0.08713629763001879,0.08627786487340927,0.08627786487340927,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08971159905195236,0.09014158626797167,0.08971159905195236,0.08971159905195236,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08327336662918175,0.08327336662918175,0.08284415304660797,0.08284415304660797,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07683433638781087,0.07683433638781087,0.0764051228761673,0.0764051228761673,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07812277972698212,0.07855199909813035,0.07812277972698212,0.07812277972698212,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08155649900436401,0.08241493188124766,0.08155649900436401,0.08155649900436401,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08370255678892136,0.08413177022199876,0.08370255678892136,0.08370255678892136,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08584865182638168,0.08670708458764856,0.08584865182638168,0.08584865182638168,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08885317295789719,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08327336662918175,0.08327336662918175,0.08284415304660797,0.08284415304660797,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08284415934581467,0.08284415934581467,0.08241493999958038,0.08241493999958038,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.078552006045766,0.078552006045766,0.07769279927015305,0.07769279927015305,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07983963191509247,0.08026885121186654,0.07983963191509247,0.07983963191509247,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08241493999958038,0.08284415934581467,0.08241493999958038,0.08241493999958038,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08584865182638168,0.08627786534150356,0.08584865182638168,0.08584865182638168,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08327336662918175,0.08327336662918175,0.08284415304660797,0.08284415304660797,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08198571830831777,0.08198571830831777,0.08155649900436401,0.08155649900436401,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08456102013587952,0.08541945310339634,0.08456102013587952,0.08456102013587952,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08584865182638168,0.08627786534150356,0.08584865182638168,0.08584865182638168,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.0858486585609347,0.0858486585609347,0.08499022573232651,0.08499022573232651,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08627786487340927,0.08670708411722558,0.08627786487340927,0.08627786487340927,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08885317295789719,0.08928239224912475,0.08885317295789719,0.08885317295789719,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08713633632732776,0.08713633632732776,0.08670712262392044,0.08670712262392044,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08670712262392044,0.08713633632732776,0.08670712262392044,0.08670712262392044,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08670712262392044,0.08670712262392044,0.08670712262392044,0.08670712262392044,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08499020995578885,0.08499020995578885,0.08413177728652954,0.08413177728652954,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08284415934581467,0.08284415934581467,0.08241493999958038,0.08241493999958038,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08026885121186654,0.08026885121186654,0.07983963191509247,0.07983963191509247,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.0794104407801743,0.0794104407801743,0.0785520076751709,0.0785520076751709,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07683435018821576,0.07683435018821576,0.0759759172797203,0.0759759172797203,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.0751174906209458,0.0751174906209458,0.07425905764102936,0.07425905764102936,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07425903445655628,0.07425903445655628,0.0734006017446518,0.0734006017446518,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07425905764102936,0.07468827699649988,0.07425905764102936,0.07425905764102936,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.0699668967829832,0.0699668967829832,0.06910846382379532,0.06910846382379532,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06524477055787255,0.06524477055787255,0.06481555104255676,0.06481555104255676,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.066533163189888,0.06696237679263935,0.066533163189888,0.066533163189888,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06567395533253859,0.06567395533253859,0.06524474173784256,0.06524474173784256,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06567396968603134,0.06610395706296975,0.06567396968603134,0.06567396968603134,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06910846382379532,0.06953767743787703,0.06910846382379532,0.06910846382379532,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06910846382379532,0.06953767743787703,0.06910846382379532,0.06910846382379532,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.0734006017446518,0.07382982096611544,0.0734006017446518,0.0734006017446518,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07468827068805695,0.07511748427624994,0.07468827068805695,0.07468827068805695,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07168375634556172,0.07168375634556172,0.07082532346248627,0.07082532346248627,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07039608100095882,0.07039608100095882,0.0699668675661087,0.0699668675661087,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06825003661339181,0.06825003661339181,0.06782081723213196,0.06782081723213196,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06782081723213196,0.06825003661339181,0.06782081723213196,0.06782081723213196,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06825006008148193,0.06867927387930395,0.06825006008148193,0.06825006008148193,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06782081783918108,0.06782081783918108,0.06739160418510437,0.06739160418510437,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06567395533253859,0.06567395533253859,0.06524474173784256,0.06524474173784256,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06395707323299425,0.06395707323299425,0.06352785974740982,0.06352785974740982,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06266945116399318,0.06266945116399318,0.062240231782197945,0.06224023178219795,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06095256906062146,0.06095256906062146,0.06052334979176521,0.06052334979176521,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.060952577739953995,0.061381791338904604,0.060952577739953995,0.060952577739953995,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061381805688142776,0.061811025118456354,0.061381805688142776,0.061381805688142776,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05837727764837627,0.05837727764837627,0.05794806405901909,0.05794806405901909,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05751885424424984,0.05751885424424984,0.05666042119264603,0.05666042119264603,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05666040304196137,0.05666040304196137,0.056231189519166946,0.056231189519166946,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.0497921962364163,0.0497921962364163,0.048933763056993484,0.048933763056993484,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04936296492815018,0.04979218428031034,0.04936296492815018,0.04936296492815018,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05193827301263809,0.052367492440534784,0.05193827301263809,0.05193827301263809,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05236750468611717,0.052796718483355376,0.05236750468611717,0.05236750468611717,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05236750468611717,0.052796718483355376,0.05236750468611717,0.05236750468611717,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05666042119264603,0.05708964058396046,0.05666042119264603,0.05666042119264603,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05837728083133698,0.059235713787880624,0.05837728083133698,0.058377280831336975,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05837727764837627,0.05837727764837627,0.05794806405901909,0.05794806405901909,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061381805688142776,0.06224023881774435,0.061381805688142776,0.061381805688142776,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06352785974740982,0.06395707323299425,0.06352785974740982,0.06352785974740982,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.0639570951461792,0.06481552814248986,0.0639570951461792,0.0639570951461792,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06610395014286041,0.06653316951745651,0.06610395014286041,0.06610395014286041,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06610395014286041,0.06696238316102777,0.06610395014286041,0.06610395014286041,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06266945116399318,0.06266945116399318,0.062240231782197945,0.06224023178219795,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06352785974740982,0.06395707323299425,0.06352785974740982,0.06352785974740982,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.0630986096761547,0.0630986096761547,0.06266939640045166,0.06266939640045166,36467200,0.0,0.0
