Date,Open,High,Low,Close,Adj Close,Volume
2023-09-14,100.45,100.45,100.44,100.44,91.25,2075300
2023-09-13,100.40,100.41,100.39,100.41,91.23,2152000
2023-09-12,100.39,100.39,100.38,100.38,91.20,1728600
2023-09-11,100.37,100.38,100.37,100.37,91.19,1968400
2023-09-08,100.35,100.36,100.35,100.36,91.18,2149500
2023-09-07,100.34,100.35,100.33,100.35,91.17,2697700
2023-09-06,100.30,100.30,100.29,100.30,91.13,2724500
2023-09-05,100.29,100.29,100.28,100.28,91.11,2632600
2023-09-01,100.27,100.27,100.26,100.27,91.10,6907600
2023-08-31,100.66,100.68,100.66,100.67,91.07,4114400
2023-08-30,100.62,100.63,100.62,100.62,91.03,1908500
2023-08-29,100.61,100.62,100.60,100.62,91.03,2521800
2023-08-28,100.60,100.60,100.59,100.60,91.01,1406500
2023-08-25,100.58,100.58,100.57,100.58,90.99,1902900
2023-08-24,100.57,100.57,100.56,100.57,90.98,2699900
2023-08-23,100.53,100.53,100.51,100.53,90.94,2200200
2023-08-22,100.51,100.51,100.50,100.50,90.92,2327200
2023-08-21,100.49,100.50,100.49,100.49,90.91,1967100
2023-08-18,100.48,100.48,100.47,100.48,90.90,2604900
2023-08-17,100.46,100.47,100.46,100.47,90.89,5092100
2023-08-16,100.43,100.43,100.42,100.43,90.85,3010900
2023-08-15,100.41,100.42,100.40,100.41,90.84,2725000
2023-08-14,100.39,100.40,100.39,100.40,90.83,2367100
2023-08-11,100.38,100.38,100.37,100.37,90.80,1948300
2023-08-10,100.37,100.37,100.36,100.36,90.79,3643500
2023-08-09,100.33,100.33,100.32,100.33,90.76,1914100
2023-08-08,100.31,100.32,100.30,100.30,90.74,2138300
2023-08-07,100.30,100.30,100.29,100.29,90.73,2017300
2023-08-04,100.28,100.28,100.27,100.28,90.72,2250100
2023-08-03,100.26,100.27,100.26,100.26,90.70,2615000
2023-08-02,100.23,100.23,100.22,100.23,90.67,2059600
2023-08-01,100.21,100.21,100.20,100.20,90.65,4694200
2023-07-31,100.62,100.63,100.62,100.62,90.63,3955300
2023-07-28,100.60,100.62,100.60,100.62,90.63,1323400
2023-07-27,100.59,100.60,100.59,100.60,90.61,1512500
2023-07-26,100.56,100.56,100.54,100.56,90.57,1641900
2023-07-25,100.54,100.55,100.53,100.54,90.55,1282900
2023-07-24,100.53,100.53,100.52,100.53,90.54,1536000
2023-07-21,100.51,100.51,100.50,100.51,90.53,1452700
2023-07-20,100.50,100.50,100.49,100.50,90.52,1409500
2023-07-19,100.45,100.46,100.45,100.46,90.48,1467800
2023-07-18,100.44,100.45,100.44,100.44,90.46,1857600
2023-07-17,100.43,100.44,100.42,100.43,90.45,1728200
2023-07-14,100.42,100.42,100.41,100.41,90.44,4713700
2023-07-13,100.40,100.41,100.40,100.40,90.43,2442000
2023-07-12,100.36,100.37,100.35,100.36,90.39,2323900
2023-07-11,100.34,100.35,100.34,100.34,90.37,2155900
2023-07-10,100.34,100.34,100.33,100.33,90.36,2072800
2023-07-07,100.32,100.32,100.30,100.32,90.36,2019400
2023-07-06,100.31,100.31,100.30,100.31,90.35,6204900
2023-07-05,100.26,100.27,100.26,100.27,90.31,2078500
2023-07-03,100.25,100.26,100.24,100.26,90.30,3589900
2023-06-30,100.64,100.64,100.63,100.63,90.26,4448700
2023-06-29,100.61,100.63,100.61,100.63,90.26,2015600
2023-06-28,100.58,100.59,100.57,100.59,90.22,2234700
2023-06-27,100.57,100.58,100.56,100.56,90.20,1668000
2023-06-26,100.55,100.56,100.55,100.55,90.19,2400900
2023-06-23,100.54,100.54,100.53,100.54,90.18,1187700
2023-06-22,100.52,100.53,100.52,100.52,90.16,1363200
2023-06-21,100.48,100.49,100.47,100.48,90.12,1798200
2023-06-20,100.48,100.48,100.46,100.47,90.12,3109100
2023-06-16,100.46,100.46,100.44,100.44,90.09,2270100
2023-06-15,100.45,100.45,100.43,100.44,90.09,1901500
2023-06-14,100.39,100.39,100.38,100.39,90.04,1624100
2023-06-13,100.36,100.37,100.36,100.37,90.03,2320600
2023-06-12,100.36,100.36,100.34,100.36,90.02,1647000
2023-06-09,100.34,100.35,100.33,100.34,90.00,2619600
2023-06-08,100.33,100.34,100.32,100.33,89.99,1433100
2023-06-07,100.28,100.29,100.28,100.29,89.95,2451600
2023-06-06,100.27,100.28,100.26,100.28,89.95,2431700
2023-06-05,100.24,100.25,100.24,100.25,89.92,2639000
2023-06-02,100.24,100.24,100.23,100.23,89.90,2531700
2023-06-01,100.23,100.23,100.21,100.23,89.90,3887000
2023-05-31,100.60,100.61,100.59,100.59,89.84,3443000
2023-05-30,100.58,100.59,100.58,100.59,89.84,2039800
2023-05-26,100.57,100.57,100.56,100.57,89.82,1473700
2023-05-25,100.55,100.55,100.53,100.54,89.79,2024700
2023-05-24,100.49,100.50,100.48,100.48,89.74,2186900
2023-05-23,100.48,100.49,100.47,100.48,89.74,1877900
2023-05-22,100.46,100.47,100.45,100.46,89.72,1356300
2023-05-19,100.45,100.46,100.44,100.45,89.71,1328000
2023-05-18,100.44,100.46,100.44,100.44,89.70,1892500
2023-05-17,100.41,100.42,100.40,100.41,89.68,1095500
2023-05-16,100.39,100.40,100.39,100.40,89.67,1270500
2023-05-15,100.38,100.39,100.37,100.37,89.64,1435800
2023-05-12,100.37,100.38,100.36,100.38,89.65,1785600
2023-05-11,100.35,100.37,100.35,100.36,89.63,2600800
2023-05-10,100.30,100.32,100.30,100.30,89.58,1603000
2023-05-09,100.30,100.30,100.28,100.28,89.56,1693100
2023-05-08,100.27,100.28,100.27,100.27,89.55,2293300
2023-05-05,100.27,100.27,100.25,100.26,89.54,2130900
2023-05-04,100.23,100.25,100.23,100.25,89.53,4615700
2023-05-03,100.21,100.21,100.20,100.20,89.49,1600900
2023-05-02,100.21,100.21,100.19,100.20,89.49,1648600
2023-05-01,100.20,100.21,100.18,100.18,89.47,3549800
2023-04-28,100.56,100.57,100.56,100.56,89.46,2363900
2023-04-27,100.56,100.58,100.56,100.56,89.46,2307900
2023-04-26,100.53,100.54,100.53,100.53,89.43,1942700
2023-04-25,100.54,100.54,100.51,100.53,89.43,1922100
2023-04-24,100.52,100.53,100.52,100.53,89.43,1508900
2023-04-21,100.52,100.52,100.51,100.52,89.42,1293100
2023-04-20,100.51,100.51,100.50,100.51,89.41,1421500
2023-04-19,100.46,100.47,100.45,100.47,89.38,1948100
2023-04-18,100.44,100.45,100.44,100.44,89.35,1103200
2023-04-17,100.42,100.43,100.42,100.42,89.33,1412000
2023-04-14,100.40,100.42,100.40,100.42,89.33,1791500
2023-04-13,100.40,100.41,100.39,100.41,89.33,1510900
2023-04-12,100.35,100.36,100.34,100.35,89.27,10695300
2023-04-11,100.35,100.35,100.33,100.33,89.25,2727900
2023-04-10,100.32,100.33,100.31,100.33,89.25,3470600
2023-04-06,100.32,100.32,100.31,100.32,89.25,1478000
2023-04-05,100.30,100.31,100.29,100.29,89.22,2504500
2023-04-04,100.23,100.25,100.23,100.25,89.18,3701400
2023-04-03,100.23,100.23,100.22,100.23,89.17,3136300
2023-03-31,100.58,100.58,100.56,100.58,89.15,5189500
2023-03-30,100.58,100.58,100.57,100.57,89.15,2052700
2023-03-29,100.56,100.56,100.55,100.55,89.13,1724900
2023-03-28,100.54,100.56,100.54,100.54,89.12,1819600
2023-03-27,100.51,100.53,100.51,100.51,89.09,1457100
2023-03-24,100.52,100.53,100.51,100.53,89.11,3171100
2023-03-23,100.50,100.51,100.49,100.49,89.08,2302600
2023-03-22,100.47,100.48,100.45,100.45,89.04,2389900
2023-03-21,100.46,100.46,100.44,100.46,89.05,1727800
2023-03-20,100.45,100.45,100.43,100.43,89.02,2371500
2023-03-17,100.42,100.44,100.41,100.42,89.01,3651500
2023-03-16,100.42,100.42,100.40,100.41,89.00,2073800
2023-03-15,100.37,100.39,100.36,100.39,88.99,4904300
2023-03-14,100.35,100.35,100.33,100.35,88.95,2820100
2023-03-13,100.34,100.34,100.32,100.33,88.93,6303300
2023-03-10,100.30,100.31,100.29,100.30,88.91,3660800
2023-03-09,100.27,100.29,100.27,100.28,88.89,3052300
2023-03-08,100.25,100.25,100.23,100.25,88.86,1381400
2023-03-07,100.24,100.24,100.23,100.24,88.85,1258000
2023-03-06,100.23,100.23,100.21,100.21,88.83,1563600
2023-03-03,100.19,100.22,100.19,100.22,88.84,2467400
2023-03-02,100.21,100.21,100.20,100.21,88.83,3157500
2023-03-01,100.16,100.17,100.15,100.16,88.78,2607600
2023-02-28,100.43,100.43,100.41,100.43,88.78,1561400
2023-02-27,100.41,100.42,100.41,100.41,88.76,1759100
2023-02-24,100.40,100.40,100.39,100.40,88.75,2364400
2023-02-23,100.39,100.39,100.37,100.39,88.74,1708000
2023-02-22,100.35,100.35,100.34,100.35,88.70,9440100
2023-02-21,100.34,100.34,100.33,100.33,88.69,2903100
2023-02-17,100.32,100.32,100.31,100.31,88.67,1228600
2023-02-16,100.30,100.31,100.29,100.30,88.66,1744500
2023-02-15,100.25,100.26,100.24,100.26,88.63,1216900
2023-02-14,100.24,100.25,100.23,100.23,88.60,1309900
2023-02-13,100.23,100.24,100.22,100.24,88.61,2398700
2023-02-10,100.22,100.22,100.21,100.22,88.59,1425500
2023-02-09,100.20,100.21,100.20,100.21,88.58,1081100
2023-02-08,100.17,100.18,100.16,100.17,88.55,2473800
2023-02-07,100.17,100.17,100.15,100.16,88.54,1221700
2023-02-06,100.15,100.16,100.14,100.14,88.52,1695900
2023-02-03,100.14,100.14,100.12,100.14,88.52,1896400
2023-02-02,100.12,100.13,100.11,100.13,88.51,2411400
2023-02-01,100.10,100.10,100.08,100.08,88.47,1804300
2023-01-31,100.46,100.47,100.46,100.46,88.45,1421600
2023-01-30,100.44,100.46,100.44,100.46,88.45,1174600
2023-01-27,100.44,100.44,100.43,100.43,88.43,2232000
2023-01-26,100.42,100.42,100.41,100.42,88.42,1151800
2023-01-25,100.39,100.39,100.38,100.39,88.39,1176000
2023-01-24,100.37,100.38,100.36,100.38,88.38,1226600
2023-01-23,100.36,100.37,100.35,100.35,88.36,2633000
2023-01-20,100.35,100.35,100.34,100.35,88.36,1379900
2023-01-19,100.34,100.34,100.33,100.33,88.34,1467700
2023-01-18,100.29,100.31,100.29,100.31,88.32,1381400
2023-01-17,100.28,100.30,100.28,100.28,88.30,939800
2023-01-13,100.27,100.29,100.27,100.29,88.30,1120200
2023-01-12,100.26,100.28,100.26,100.28,88.30,865400
2023-01-11,100.22,100.23,100.21,100.21,88.23,3007500
2023-01-10,100.23,100.23,100.21,100.21,88.23,2523900
2023-01-09,100.20,100.21,100.19,100.21,88.23,9842300
2023-01-06,100.21,100.21,100.19,100.21,88.23,1766200
2023-01-05,100.19,100.20,100.19,100.19,88.22,1809200
2023-01-04,100.17,100.18,100.15,100.15,88.18,908200
2023-01-03,100.15,100.16,100.15,100.16,88.19,1660100
2022-12-30,100.15,100.15,100.12,100.14,88.17,1916900
2022-12-29,100.13,100.15,100.13,100.14,88.17,10884200
2022-12-28,100.10,100.11,100.09,100.10,88.14,1368500
2022-12-27,100.08,100.09,100.07,100.09,88.13,1041700
2022-12-23,100.07,100.08,100.05,100.06,88.10,1577400
2022-12-22,100.07,100.07,100.05,100.06,88.10,1303700
2022-12-21,100.02,100.02,100.00,100.00,88.05,1293400
2022-12-20,100.01,100.02,100.00,100.00,88.05,3801300
2022-12-19,99.99,99.99,99.98,99.98,88.03,1939900
2022-12-16,99.98,99.98,99.96,99.98,88.03,2045200
2022-12-15,99.97,99.98,99.96,99.97,88.02,1977200
2022-12-14,100.26,100.27,100.26,100.26,87.99,856400
2022-12-13,100.27,100.27,100.25,100.26,87.99,719700
2022-12-12,100.24,100.25,100.24,100.25,87.98,657600
2022-12-09,100.23,100.24,100.23,100.23,87.96,564000
2022-12-08,100.23,100.23,100.22,100.23,87.96,964100
2022-12-07,100.20,100.20,100.18,100.18,87.92,1659700
2022-12-06,100.17,100.19,100.17,100.19,87.93,1681600
2022-12-05,100.16,100.17,100.15,100.17,87.91,1528400
2022-12-02,100.15,100.15,100.13,100.14,87.88,1084500
2022-12-01,100.13,100.14,100.13,100.13,87.88,2424800
2022-11-30,100.38,100.39,100.37,100.37,87.84,1182400
2022-11-29,100.37,100.38,100.36,100.36,87.83,1027500
2022-11-28,100.36,100.36,100.34,100.36,87.83,911000
2022-11-25,100.33,100.34,100.33,100.34,87.81,518900
2022-11-23,100.33,100.33,100.32,100.33,87.80,642700
2022-11-22,100.30,100.31,100.29,100.31,87.79,1424500
2022-11-21,100.27,100.28,100.27,100.28,87.76,543200
2022-11-18,100.27,100.27,100.26,100.26,87.74,737300
2022-11-17,100.25,100.26,100.25,100.26,87.74,905100
2022-11-16,100.23,100.24,100.21,100.21,87.70,1777700
2022-11-15,100.23,100.23,100.21,100.22,87.71,2778700
2022-11-14,100.21,100.22,100.21,100.22,87.71,2889500
2022-11-11,100.21,100.22,100.18,100.22,87.71,1748200
2022-11-10,100.21,100.22,100.19,100.21,87.70,1936300
2022-11-09,100.21,100.21,100.18,100.20,87.69,968700
2022-11-08,100.16,100.17,100.16,100.17,87.66,1239400
2022-11-07,100.14,100.16,100.14,100.16,87.65,1200100
2022-11-04,100.14,100.15,100.13,100.15,87.65,1553200
2022-11-03,100.13,100.14,100.12,100.14,87.64,1434100
2022-11-02,100.09,100.10,100.09,100.10,87.60,926900
2022-11-01,100.08,100.09,100.08,100.08,87.58,1764200
2022-10-31,100.31,100.32,100.31,100.31,87.57,906400
2022-10-28,100.32,100.32,100.30,100.31,87.57,1064300
2022-10-27,100.30,100.31,100.29,100.31,87.57,1775400
2022-10-26,100.29,100.29,100.26,100.26,87.53,1831900
2022-10-25,100.27,100.28,100.26,100.26,87.53,1384100
2022-10-24,100.25,100.27,100.25,100.27,87.54,596900
2022-10-21,100.26,100.26,100.24,100.26,87.53,2200100
2022-10-20,100.25,100.25,100.24,100.24,87.51,853700
2022-10-19,100.21,100.23,100.21,100.22,87.50,1640700
2022-10-18,100.20,100.22,100.20,100.22,87.50,980700
2022-10-17,100.21,100.21,100.19,100.20,87.48,846200
2022-10-14,100.18,100.21,100.18,100.21,87.49,846300
2022-10-13,100.19,100.20,100.18,100.19,87.47,854200
2022-10-12,100.18,100.18,100.15,100.16,87.44,4243800
2022-10-11,100.17,100.18,100.16,100.18,87.46,2417600
2022-10-10,100.19,100.19,100.17,100.17,87.45,1169800
2022-10-07,100.15,100.17,100.14,100.17,87.45,1062300
2022-10-06,100.16,100.16,100.14,100.16,87.44,1018700
2022-10-05,100.14,100.14,100.12,100.13,87.42,1071200
2022-10-04,100.13,100.13,100.12,100.13,87.42,1843100
2022-10-03,100.12,100.12,100.11,100.12,87.41,1338200
2022-09-30,100.26,100.27,100.25,100.27,87.40,1704200
2022-09-29,100.27,100.27,100.25,100.26,87.39,827100
2022-09-28,100.23,100.25,100.23,100.23,87.37,1412300
2022-09-27,100.22,100.23,100.22,100.23,87.37,1521600
2022-09-26,100.22,100.22,100.21,100.22,87.36,3325700
2022-09-23,100.21,100.22,100.20,100.22,87.36,4600400
2022-09-22,100.20,100.21,100.20,100.20,87.34,1182600
2022-09-21,100.19,100.19,100.17,100.19,87.33,1227800
2022-09-20,100.19,100.19,100.17,100.18,87.32,804200
2022-09-19,100.16,100.17,100.15,100.16,87.31,1143000
2022-09-16,100.16,100.16,100.15,100.15,87.30,1476600
2022-09-15,100.13,100.15,100.13,100.15,87.30,875600
2022-09-14,100.14,100.14,100.12,100.12,87.27,1081300
2022-09-13,100.11,100.13,100.11,100.13,87.28,476700
2022-09-12,100.11,100.12,100.10,100.10,87.25,666300
2022-09-09,100.12,100.12,100.10,100.10,87.25,311200
2022-09-08,100.10,100.11,100.10,100.11,87.26,433700
2022-09-07,100.07,100.09,100.07,100.09,87.25,821200
2022-09-06,100.08,100.08,100.06,100.07,87.23,778200
2022-09-02,100.07,100.07,100.06,100.06,87.22,573100
2022-09-01,100.06,100.06,100.04,100.06,87.22,1368400
2022-08-31,100.21,100.21,100.19,100.20,87.20,890700
2022-08-30,100.18,100.20,100.18,100.19,87.19,1400600
2022-08-29,100.19,100.19,100.17,100.19,87.19,977800
2022-08-26,100.19,100.19,100.17,100.18,87.18,897100
2022-08-25,100.17,100.19,100.17,100.18,87.18,640400
2022-08-24,100.16,100.16,100.15,100.16,87.16,402300
2022-08-23,100.16,100.16,100.14,100.14,87.14,657900
2022-08-22,100.14,100.17,100.14,100.17,87.17,1013200
2022-08-19,100.14,100.15,100.13,100.13,87.13,625200
2022-08-18,100.12,100.14,100.12,100.13,87.13,1230200
2022-08-17,100.11,100.12,100.11,100.12,87.13,526400
2022-08-16,100.11,100.11,100.10,100.11,87.12,745300
2022-08-15,100.11,100.11,100.10,100.10,87.11,397400
2022-08-12,100.11,100.11,100.09,100.10,87.11,282700
2022-08-11,100.11,100.11,100.08,100.09,87.10,1577700
2022-08-10,100.09,100.09,100.07,100.07,87.08,453800
2022-08-09,100.07,100.08,100.06,100.08,87.09,234000
2022-08-08,100.07,100.07,100.06,100.06,87.07,513600
2022-08-05,100.06,100.07,100.05,100.06,87.07,913700
2022-08-04,100.05,100.07,100.05,100.06,87.07,638100
2022-08-03,100.04,100.05,100.03,100.05,87.06,565400
2022-08-02,100.04,100.04,100.03,100.04,87.05,351900
2022-08-01,100.03,100.03,100.02,100.03,87.05,642900
2022-07-29,100.13,100.14,100.10,100.10,87.01,2338600
2022-07-28,100.12,100.14,100.12,100.12,87.02,1658300
2022-07-27,100.10,100.12,100.10,100.12,87.02,342500
2022-07-26,100.10,100.11,100.10,100.10,87.01,658300
2022-07-25,100.11,100.11,100.10,100.11,87.02,1699600
2022-07-22,100.11,100.11,100.09,100.11,87.02,1006500
2022-07-21,100.09,100.10,100.09,100.09,87.00,865700
2022-07-20,100.09,100.09,100.08,100.08,86.99,854600
2022-07-19,100.07,100.09,100.07,100.08,86.99,747700
2022-07-18,100.07,100.07,100.05,100.07,86.98,459500
2022-07-15,100.06,100.06,100.05,100.06,86.97,746000
2022-07-14,100.06,100.08,100.05,100.07,86.98,5133800
2022-07-13,100.05,100.10,100.04,100.04,86.95,758000
2022-07-12,100.07,100.07,100.05,100.05,86.96,862500
2022-07-11,100.06,100.07,100.04,100.06,86.97,837100
2022-07-08,100.05,100.06,100.05,100.06,86.97,292400
2022-07-07,100.07,100.07,100.05,100.06,86.97,970200
2022-07-06,100.06,100.06,100.04,100.05,86.96,719300
2022-07-05,100.04,100.05,100.03,100.05,86.96,530700
2022-07-01,100.05,100.05,100.03,100.04,86.95,391400
2022-06-30,100.11,100.12,100.10,100.12,86.96,559800
2022-06-29,100.10,100.10,100.08,100.10,86.95,384900
2022-06-28,100.10,100.10,100.08,100.09,86.94,726700
2022-06-27,100.07,100.09,100.07,100.09,86.94,535200
2022-06-24,100.09,100.09,100.07,100.07,86.92,598100
2022-06-23,100.09,100.09,100.08,100.09,86.94,442700
2022-06-22,100.08,100.08,100.06,100.08,86.93,941500
2022-06-21,100.07,100.09,100.06,100.09,86.94,1243100
2022-06-17,100.06,100.07,100.05,100.07,86.92,672900
2022-06-16,100.03,100.06,100.03,100.06,86.91,1536700
2022-06-15,100.04,100.04,100.03,100.04,86.89,682700
2022-06-14,100.04,100.04,100.02,100.04,86.90,846000
2022-06-13,100.05,100.05,100.03,100.04,86.90,591800
2022-06-10,100.05,100.06,100.04,100.05,86.90,1596800
2022-06-09,100.06,100.06,100.03,100.05,86.90,570700
2022-06-08,100.06,100.06,100.04,100.04,86.90,270800
2022-06-07,100.03,100.05,100.03,100.04,86.90,307900
2022-06-06,100.05,100.05,100.03,100.04,86.90,215100
2022-06-03,100.05,100.05,100.03,100.05,86.90,380100
2022-06-02,100.04,100.05,100.03,100.05,86.90,247800
2022-06-01,100.05,100.05,100.03,100.04,86.90,366400
2022-05-31,100.06,100.08,100.06,100.08,86.89,637800
2022-05-27,100.09,100.09,100.07,100.08,86.89,1204500
2022-05-26,100.06,100.08,100.06,100.08,86.89,133600
2022-05-25,100.06,100.07,100.06,100.07,86.89,485200
2022-05-24,100.07,100.07,100.06,100.07,86.89,257200
2022-05-23,100.05,100.07,100.05,100.07,86.88,296500
2022-05-20,100.07,100.07,100.05,100.05,86.87,606400
2022-05-19,100.06,100.06,100.05,100.06,86.88,440400
2022-05-18,100.05,100.06,100.04,100.05,86.87,473800
2022-05-17,100.05,100.05,100.04,100.05,86.87,230500
2022-05-16,100.05,100.05,100.03,100.04,86.86,363800
2022-05-13,100.04,100.04,100.03,100.04,86.86,704500
2022-05-12,100.05,100.05,100.03,100.04,86.86,716900
2022-05-11,100.04,100.04,100.03,100.04,86.86,857300
2022-05-10,100.04,100.04,100.03,100.04,86.86,370600
2022-05-09,100.03,100.04,100.03,100.04,86.86,449800
2022-05-06,100.03,100.04,100.03,100.04,86.86,433700
2022-05-05,100.04,100.04,100.03,100.04,86.86,560000
2022-05-04,100.03,100.03,100.01,100.03,86.85,1761100
2022-05-03,100.03,100.03,100.02,100.03,86.85,265200
2022-05-02,100.03,100.03,100.02,100.03,86.85,493100
2022-04-29,100.06,100.06,100.04,100.06,86.86,1319600
2022-04-28,100.04,100.06,100.04,100.06,86.86,233000
2022-04-27,100.05,100.05,100.04,100.05,86.85,790500
2022-04-26,100.05,100.05,100.03,100.05,86.85,1286300
2022-04-25,100.05,100.05,100.03,100.04,86.84,1185600
2022-04-22,100.04,100.04,100.03,100.04,86.84,490900
2022-04-21,100.04,100.04,100.03,100.04,86.84,405100
2022-04-20,100.04,100.04,100.03,100.04,86.84,172000
2022-04-19,100.04,100.04,100.03,100.04,86.84,215300
2022-04-18,100.04,100.04,100.02,100.04,86.84,156400
2022-04-14,100.04,100.04,100.03,100.04,86.84,94600
2022-04-13,100.04,100.04,100.03,100.04,86.83,135400
2022-04-12,100.03,100.03,100.02,100.03,86.83,233500
2022-04-11,100.03,100.03,100.02,100.03,86.83,323000
2022-04-08,100.03,100.03,100.02,100.03,86.83,216000
2022-04-07,100.03,100.03,100.02,100.03,86.83,510800
2022-04-06,100.03,100.03,100.02,100.03,86.82,224800
2022-04-05,100.03,100.03,100.02,100.02,86.82,87900
2022-04-04,100.01,100.03,100.01,100.03,86.83,138700
2022-04-01,100.03,100.03,100.01,100.03,86.83,207000
2022-03-31,100.05,100.05,100.03,100.05,86.83,293300
2022-03-30,100.05,100.05,100.03,100.05,86.83,404600
2022-03-29,100.04,100.04,100.03,100.04,86.82,180800
2022-03-28,100.04,100.04,100.03,100.03,86.81,174700
2022-03-25,100.04,100.04,100.03,100.03,86.81,306100
2022-03-24,100.04,100.04,100.03,100.04,86.82,385900
2022-03-23,100.04,100.04,100.03,100.04,86.82,315800
2022-03-22,100.04,100.04,100.02,100.04,86.82,722900
2022-03-21,100.02,100.04,100.02,100.03,86.81,860200
2022-03-18,100.04,100.04,100.02,100.03,86.81,428300
2022-03-17,100.03,100.04,100.02,100.03,86.81,768500
2022-03-16,100.02,100.04,100.02,100.03,86.81,232900
2022-03-15,100.02,100.03,100.02,100.02,86.80,190200
2022-03-14,100.02,100.03,100.02,100.03,86.81,383500
2022-03-11,100.01,100.03,100.01,100.03,86.81,180600
2022-03-10,100.03,100.04,100.02,100.03,86.81,250900
2022-03-09,100.02,100.03,100.02,100.02,86.80,406900
2022-03-08,100.01,100.04,100.01,100.03,86.81,703800
2022-03-07,100.03,100.03,100.02,100.03,86.81,371000
2022-03-04,100.03,100.04,100.01,100.03,86.81,709000
2022-03-03,100.03,100.03,100.02,100.03,86.81,225600
2022-03-02,100.02,100.03,100.01,100.02,86.80,55000
2022-03-01,100.03,100.03,100.01,100.03,86.81,193100
2022-02-28,100.02,100.04,100.02,100.03,86.81,106800
2022-02-25,100.03,100.04,100.02,100.03,86.81,137000
2022-02-24,100.04,100.04,100.02,100.02,86.80,476600
2022-02-23,100.02,100.04,100.02,100.03,86.81,591500
2022-02-22,100.02,100.03,100.02,100.02,86.80,65900
2022-02-18,100.01,100.03,100.01,100.03,86.81,574800
2022-02-17,100.03,100.03,100.02,100.03,86.81,165600
2022-02-16,100.03,100.03,100.01,100.03,86.81,133800
2022-02-15,100.01,100.03,100.01,100.02,86.80,377200
2022-02-14,100.03,100.03,100.01,100.02,86.80,135200
2022-02-11,100.01,100.03,100.01,100.01,86.79,318100
2022-02-10,100.01,100.03,100.01,100.02,86.80,232000
2022-02-09,100.03,100.03,100.01,100.03,86.80,133300
2022-02-08,100.02,100.03,100.01,100.02,86.80,8006300
2022-02-07,100.01,100.03,100.01,100.03,86.80,191400
2022-02-04,100.01,100.02,100.01,100.02,86.80,158300
2022-02-03,100.01,100.03,100.01,100.02,86.80,459900
2022-02-02,100.01,100.03,100.01,100.02,86.80,18200
2022-02-01,100.02,100.03,100.01,100.03,86.80,45500
2022-01-31,100.03,100.03,100.01,100.03,86.80,26900
2022-01-28,100.03,100.03,100.01,100.03,86.80,175700
2022-01-27,100.03,100.03,100.01,100.02,86.80,29200
2022-01-26,100.01,100.03,100.01,100.03,86.80,374100
2022-01-25,100.03,100.03,100.01,100.02,86.80,469500
2022-01-24,100.02,100.03,100.01,100.01,86.79,377900
2022-01-21,100.02,100.03,100.01,100.02,86.80,224300
2022-01-20,100.03,100.03,100.01,100.02,86.80,121500
2022-01-19,100.02,100.04,100.02,100.03,86.80,76100
2022-01-18,100.01,100.03,100.01,100.03,86.80,131400
2022-01-14,100.03,100.03,100.02,100.03,86.80,135300
2022-01-13,100.03,100.03,100.01,100.01,86.79,18800
2022-01-12,100.01,100.03,100.01,100.02,86.80,56300
2022-01-11,100.01,100.02,100.01,100.02,86.80,82800
2022-01-10,100.02,100.02,100.01,100.02,86.80,49700
2022-01-07,100.02,100.03,100.01,100.03,86.80,99900
2022-01-06,100.02,100.03,100.01,100.02,86.80,93800
2022-01-05,100.02,100.02,100.01,100.01,86.79,29600
2022-01-04,100.01,100.02,100.01,100.01,86.79,38300
2022-01-03,100.01,100.02,100.01,100.02,86.80,28300
2021-12-31,100.03,100.03,100.02,100.03,86.80,35000
2021-12-30,100.01,100.03,100.01,100.01,86.79,72300
2021-12-29,100.01,100.03,100.01,100.01,86.79,42200
2021-12-28,100.02,100.02,100.01,100.02,86.80,17300
2021-12-27,100.02,100.02,100.01,100.02,86.80,18300
2021-12-23,100.03,100.03,100.01,100.03,86.80,69100
2021-12-22,100.02,100.03,100.01,100.02,86.80,58000
2021-12-21,100.01,100.02,100.01,100.02,86.80,155300
2021-12-20,100.02,100.02,100.01,100.01,86.79,183000
2021-12-17,100.01,100.03,100.01,100.02,86.80,29100
2021-12-16,100.02,100.03,100.01,100.03,86.80,44800
2021-12-15,100.03,100.03,100.01,100.02,86.79,102800
2021-12-14,100.03,100.03,100.01,100.02,86.79,29600
2021-12-13,100.03,100.03,100.01,100.03,86.80,19500
2021-12-10,100.03,100.03,100.02,100.03,86.80,23200
2021-12-09,100.03,100.03,100.01,100.02,86.79,50400
2021-12-08,100.03,100.03,100.01,100.01,86.79,80100
2021-12-07,100.03,100.03,100.01,100.02,86.79,33300
2021-12-06,100.01,100.03,100.01,100.02,86.79,85700
2021-12-03,100.03,100.03,100.01,100.02,86.79,62500
2021-12-02,100.02,100.02,100.01,100.01,86.79,19600
2021-12-01,100.02,100.02,100.01,100.01,86.79,31400
2021-11-30,100.02,100.03,100.01,100.02,86.79,30100
2021-11-29,100.02,100.03,100.02,100.03,86.79,10400
2021-11-26,100.02,100.03,100.01,100.02,86.79,6300
2021-11-24,100.02,100.03,100.02,100.03,86.80,124000
2021-11-23,100.03,100.03,100.01,100.03,86.79,40700
2021-11-22,100.03,100.03,100.01,100.02,86.79,23200
2021-11-19,100.01,100.03,100.01,100.02,86.79,11800
2021-11-18,100.03,100.03,100.01,100.02,86.79,30900
